time_period,la_name,tenure,housing,number_of_bedrooms,education_phase,education_type,geographic_level,number_of_pupils,completed_properties_up_to_FY,pupil_yield,completed_properties_up_to_FYAbs,pupil_yieldAbs
201213,LA3,Market,All,2,Post-16,Mainstream,District,11,569,0.019332162,132,0.083333333
201213,LA3,Market,All,2,Primary,Mainstream,District,35,569,0.061511424,132,0.265151515
201213,LA3,Market,All,2,SP/Alternative,Special School,District,0,569,0,569,0
201213,LA3,Market,All,2,Secondary,Mainstream,District,11,569,0.019332162,132,0.083333333
201213,LA3,Market,All,3,Early Years,Mainstream,District,87,825,0.105454545,316,0.275316456
201213,LA3,Market,All,3,Post-16,Mainstream,District,54,825,0.065454545,316,0.170886076
201213,LA3,Market,All,3,Primary,Mainstream,District,251,825,0.304242424,316,0.794303797
201213,LA3,Market,All,3,SP/Alternative,Special School,District,2,825,0.002424242,316,0.006329114
201213,LA3,Market,All,3,Secondary,Mainstream,District,111,825,0.134545455,316,0.351265823
201213,LA3,Market,All,4+,Early Years,Mainstream,District,9,128,0.0703125,27,0.333333333
201213,LA3,Market,All,4+,Post-16,Mainstream,District,11,128,0.0859375,27,0.407407407
201213,LA3,Market,All,4+,Primary,Mainstream,District,35,128,0.2734375,27,1.296296296
201213,LA3,Market,All,4+,SP/Alternative,Special School,District,0,128,0,128,0
201213,LA3,Market,All,4+,Secondary,Mainstream,District,20,128,0.15625,27,0.740740741
201213,LA1,Affordable,All,2,Early Years,Mainstream,District,4,81,0.049382716,23,0.173913043
201213,LA1,Affordable,All,2,Post-16,Mainstream,District,4,81,0.049382716,23,0.173913043
201213,LA1,Affordable,All,2,Primary,Mainstream,District,12,81,0.148148148,23,0.52173913
201213,LA1,Affordable,All,2,SP/Alternative,Special School,District,0,81,0,23,0
201213,LA1,Affordable,All,2,Secondary,Mainstream,District,7,81,0.086419753,23,0.304347826
201213,LA1,Affordable,All,3,Early Years,Mainstream,District,17,90,0.188888889,30,0.566666667
201213,LA1,Affordable,All,3,Post-16,Mainstream,District,18,90,0.2,30,0.6
201213,LA1,Affordable,All,3,Primary,Mainstream,District,59,90,0.655555556,30,1.966666667
201213,LA1,Affordable,All,3,SP/Alternative,Special School,District,2,90,0.022222222,30,0.066666667
201213,LA1,Affordable,All,3,Secondary,Mainstream,District,28,90,0.311111111,30,0.933333333
201213,LA1,Market,All,2,Early Years,Mainstream,District,1,80,0.0125,80,0.0125
201213,LA1,Market,All,2,Post-16,Mainstream,District,3,80,0.0375,45,0.066666667
201213,LA1,Market,All,2,Primary,Mainstream,District,5,80,0.0625,45,0.111111111
201213,LA1,Market,All,2,Secondary,Mainstream,District,1,80,0.0125,45,0.022222222
201213,LA1,Market,All,3,Early Years,Mainstream,District,12,175,0.068571429,92,0.130434783
201213,LA1,Market,All,3,Post-16,Mainstream,District,8,175,0.045714286,92,0.086956522
201213,LA1,Market,All,3,Primary,Mainstream,District,33,175,0.188571429,92,0.358695652
201213,LA1,Market,All,3,SP/Alternative,Special School,District,3,175,0.017142857,92,0.032608696
201213,LA1,Market,All,3,Secondary,Mainstream,District,13,175,0.074285714,92,0.141304348
201213,LA1,Market,All,4+,Early Years,Mainstream,District,1,12,0.083333333,12,0.083333333
201213,LA4,Affordable,All,1,Early Years,Mainstream,District,4,106,0.037735849,106,0.037735849
201213,LA4,Affordable,All,1,Post-16,Mainstream,District,1,106,0.009433962,63,0.015873016
201213,LA4,Affordable,All,1,Primary,Mainstream,District,4,106,0.037735849,63,0.063492063
201213,LA4,Affordable,All,1,Secondary,Mainstream,District,1,106,0.009433962,106,0.009433962
201213,LA4,Affordable,All,2,Early Years,Mainstream,District,30,212,0.141509434,91,0.32967033
201213,LA4,Affordable,All,2,Post-16,Mainstream,District,7,212,0.033018868,91,0.076923077
201213,LA4,Affordable,All,2,Primary,Mainstream,District,46,212,0.216981132,91,0.505494505
201213,LA4,Affordable,All,2,SP/Alternative,Special School,District,1,212,0.004716981,91,0.010989011
201213,LA4,Affordable,All,2,Secondary,Mainstream,District,11,212,0.051886792,91,0.120879121
201213,LA4,Affordable,All,3,Early Years,Mainstream,District,16,102,0.156862745,8,2
201213,LA4,Affordable,All,3,Post-16,Mainstream,District,18,102,0.176470588,8,2.25
201213,LA4,Affordable,All,3,Primary,Mainstream,District,82,102,0.803921569,8,10.25
201213,LA4,Affordable,All,3,SP/Alternative,Special School,District,5,102,0.049019608,8,0.625
201213,LA4,Affordable,All,3,Secondary,Mainstream,District,46,102,0.450980392,8,5.75
201213,LA4,Market,All,1,Early Years,Mainstream,District,3,93,0.032258065,93,0.032258065
201213,LA4,Market,All,1,Primary,Mainstream,District,1,93,0.010752688,38,0.026315789
201213,LA4,Market,All,2,Early Years,Mainstream,District,3,125,0.024,47,0.063829787
201213,LA4,Market,All,2,Primary,Mainstream,District,4,125,0.032,47,0.085106383
201213,LA4,Market,All,2,Secondary,Mainstream,District,2,125,0.016,125,0.016
201213,LA4,Market,All,3,Early Years,Mainstream,District,5,59,0.084745763,59,0.084745763
201213,LA4,Market,All,3,Post-16,Mainstream,District,4,59,0.06779661,59,0.06779661
201213,LA4,Market,All,3,Primary,Mainstream,District,21,59,0.355932203,59,0.355932203
201213,LA4,Market,All,3,SP/Alternative,Special School,District,1,59,0.016949153,59,0.016949153
201213,LA4,Market,All,3,Secondary,Mainstream,District,6,59,0.101694915,59,0.101694915
201213,LA4,Market,All,4+,Early Years,Mainstream,District,0,22,0,3,0
201213,LA4,Market,All,4+,Post-16,Mainstream,District,1,22,0.045454545,22,0.045454545
201213,LA4,Market,All,4+,Primary,Mainstream,District,2,22,0.090909091,3,0.666666667
201213,LA4,Market,All,4+,SP/Alternative,Special School,District,0,22,0,22,0
201213,LA4,Market,All,4+,Secondary,Mainstream,District,1,22,0.045454545,3,0.333333333
201213,LA2,Affordable,All,1,Post-16,Mainstream,District,7,164,0.042682927,58,0.120689655
201213,LA2,Affordable,All,2,Early Years,Mainstream,District,92,807,0.114002478,272,0.338235294
201213,LA2,Affordable,All,2,Post-16,Mainstream,District,54,807,0.066914498,272,0.198529412
201213,LA2,Affordable,All,2,Primary,Mainstream,District,216,807,0.267657993,272,0.794117647
201213,LA2,Affordable,All,2,SP/Alternative,Special School,District,7,807,0.008674102,272,0.025735294
201213,LA2,Affordable,All,2,Secondary,Mainstream,District,58,807,0.071871128,272,0.213235294
201213,LA2,Affordable,All,3,Early Years,Mainstream,District,58,288,0.201388889,120,0.483333333
201213,LA2,Affordable,All,3,Post-16,Mainstream,District,63,288,0.21875,120,0.525
201213,LA2,Affordable,All,3,Primary,Mainstream,District,262,288,0.909722222,120,2.183333333
201213,LA2,Affordable,All,3,SP/Alternative,Special School,District,8,288,0.027777778,120,0.066666667
201213,LA2,Affordable,All,3,Secondary,Mainstream,District,160,288,0.555555556,120,1.333333333
201213,LA2,Market,All,1,Early Years,Mainstream,District,0,189,0,189,0
201213,LA2,Market,All,1,Post-16,Mainstream,District,5,189,0.026455026,58,0.086206897
201213,LA2,Market,All,1,Primary,Mainstream,District,1,189,0.005291005,58,0.017241379
201213,LA2,Market,All,1,Secondary,Mainstream,District,1,189,0.005291005,58,0.017241379
201213,LA2,Market,All,2,Early Years,Mainstream,District,51,1041,0.048991354,317,0.160883281
201213,LA2,Market,All,2,Post-16,Mainstream,District,27,1041,0.025936599,317,0.085173502
201213,LA2,Market,All,2,Primary,Mainstream,District,119,1041,0.11431316,317,0.375394322
201213,LA2,Market,All,2,SP/Alternative,Special School,District,4,1041,0.003842459,317,0.012618297
201213,LA2,Market,All,2,Secondary,Mainstream,District,40,1041,0.038424592,317,0.126182965
201213,LA2,Market,All,3,Early Years,Mainstream,District,141,1797,0.078464107,787,0.179161372
201213,LA2,Market,All,3,Post-16,Mainstream,District,111,1797,0.061769616,787,0.141041931
201213,LA2,Market,All,3,Primary,Mainstream,District,520,1797,0.289371174,787,0.660736976
201213,LA2,Market,All,3,SP/Alternative,Special School,District,6,1797,0.003338898,787,0.007623888
201213,LA2,Market,All,3,Secondary,Mainstream,District,253,1797,0.140790206,787,0.321473952
201213,LA2,Market,All,4+,Early Years,Mainstream,District,22,227,0.0969163,98,0.224489796
201213,LA2,Market,All,4+,Post-16,Mainstream,District,27,227,0.118942731,98,0.275510204
201213,LA2,Market,All,4+,Primary,Mainstream,District,98,227,0.431718062,98,1
201213,LA2,Market,All,4+,SP/Alternative,Special School,District,2,227,0.008810573,98,0.020408163
201213,LA2,Market,All,4+,Secondary,Mainstream,District,64,227,0.281938326,98,0.653061224
201314,LA3,Affordable,All,2,Early Years,Mainstream,District,40,440,0.090909091,42,0.952380952
201314,LA3,Affordable,All,2,Post-16,Mainstream,District,26,440,0.059090909,42,0.619047619
201314,LA3,Affordable,All,2,Primary,Mainstream,District,63,440,0.143181818,42,1.5
201314,LA3,Affordable,All,2,SP/Alternative,Special School,District,0,440,0,42,0
201314,LA3,Affordable,All,2,Secondary,Mainstream,District,20,440,0.045454545,42,0.476190476
201314,LA3,Affordable,All,3,Early Years,Mainstream,District,90,413,0.217917676,56,1.607142857
201314,LA3,Affordable,All,3,Post-16,Mainstream,District,85,413,0.205811138,56,1.517857143
201314,LA3,Affordable,All,3,Primary,Mainstream,District,293,413,0.709443099,56,5.232142857
201314,LA3,Affordable,All,3,SP/Alternative,Special School,District,11,413,0.026634383,56,0.196428571
201314,LA3,Affordable,All,3,Secondary,Mainstream,District,140,413,0.338983051,56,2.5
201314,LA3,Market,All,1,Early Years,Mainstream,District,1,112,0.008928571,2,0.5
201314,LA3,Market,All,1,Post-16,Mainstream,District,3,112,0.026785714,2,1.5
201314,LA3,Market,All,1,Primary,Mainstream,District,3,112,0.026785714,2,1.5
201314,LA3,Market,All,1,SP/Alternative,Special School,District,0,112,0,2,0
201314,LA3,Market,All,1,Secondary,Mainstream,District,0,112,0,2,0
201314,LA3,Market,All,2,Early Years,Mainstream,District,22,713,0.03085554,144,0.152777778
201314,LA3,Market,All,2,Post-16,Mainstream,District,17,713,0.023842917,144,0.118055556
201314,LA3,Market,All,2,Primary,Mainstream,District,49,713,0.068723703,144,0.340277778
201314,LA3,Market,All,2,SP/Alternative,Special School,District,0,713,0,144,0
201314,LA3,Market,All,2,Secondary,Mainstream,District,16,713,0.022440393,144,0.111111111
201314,LA3,Market,All,3,Early Years,Mainstream,District,130,1181,0.110076207,356,0.365168539
201314,LA3,Market,All,3,Post-16,Mainstream,District,72,1181,0.060965284,356,0.202247191
201314,LA3,Market,All,3,Primary,Mainstream,District,365,1181,0.309060119,356,1.025280899
201314,LA3,Market,All,3,SP/Alternative,Special School,District,3,1181,0.00254022,356,0.008426966
201314,LA3,Market,All,3,Secondary,Mainstream,District,149,1181,0.126164268,356,0.418539326
201314,LA3,Market,All,4+,Early Years,Mainstream,District,11,147,0.074829932,19,0.578947368
201314,LA3,Market,All,4+,Post-16,Mainstream,District,12,147,0.081632653,19,0.631578947
201314,LA3,Market,All,4+,Primary,Mainstream,District,46,147,0.31292517,19,2.421052632
201314,LA3,Market,All,4+,SP/Alternative,Special School,District,0,147,0,19,0
201314,LA3,Market,All,4+,Secondary,Mainstream,District,24,147,0.163265306,19,1.263157895
201314,LA1,Affordable,All,2,Early Years,Mainstream,District,12,99,0.121212121,18,0.666666667
201314,LA1,Affordable,All,2,Post-16,Mainstream,District,5,99,0.050505051,18,0.277777778
201314,LA1,Affordable,All,2,Primary,Mainstream,District,25,99,0.252525253,18,1.388888889
201314,LA1,Affordable,All,2,SP/Alternative,Special School,District,0,99,0,18,0
201314,LA1,Affordable,All,2,Secondary,Mainstream,District,13,99,0.131313131,18,0.722222222
201314,LA1,Affordable,All,3,Early Years,Mainstream,District,18,105,0.171428571,15,1.2
201314,LA1,Affordable,All,3,Post-16,Mainstream,District,19,105,0.180952381,15,1.266666667
201314,LA1,Affordable,All,3,Primary,Mainstream,District,75,105,0.714285714,15,5
201314,LA1,Affordable,All,3,SP/Alternative,Special School,District,2,105,0.019047619,15,0.133333333
201314,LA1,Affordable,All,3,Secondary,Mainstream,District,38,105,0.361904762,15,2.533333333
201314,LA1,Market,All,2,Early Years,Mainstream,District,5,112,0.044642857,32,0.15625
201314,LA1,Market,All,2,Post-16,Mainstream,District,3,112,0.026785714,32,0.09375
201314,LA1,Market,All,2,Primary,Mainstream,District,13,112,0.116071429,32,0.40625
201314,LA1,Market,All,2,SP/Alternative,Special School,District,1,112,0.008928571,112,0.008928571
201314,LA1,Market,All,2,Secondary,Mainstream,District,2,112,0.017857143,32,0.0625
201314,LA1,Market,All,3,Early Years,Mainstream,District,23,284,0.080985915,109,0.211009174
201314,LA1,Market,All,3,Post-16,Mainstream,District,11,284,0.038732394,109,0.100917431
201314,LA1,Market,All,3,Primary,Mainstream,District,67,284,0.235915493,109,0.614678899
201314,LA1,Market,All,3,SP/Alternative,Special School,District,4,284,0.014084507,109,0.036697248
201314,LA1,Market,All,3,Secondary,Mainstream,District,20,284,0.070422535,109,0.183486239
201314,LA1,Market,All,4+,Post-16,Mainstream,District,1,14,0.071428571,14,0.071428571
201314,LA4,Affordable,All,1,Early Years,Mainstream,District,4,130,0.030769231,24,0.166666667
201314,LA4,Affordable,All,1,Post-16,Mainstream,District,3,130,0.023076923,24,0.125
201314,LA4,Affordable,All,1,Primary,Mainstream,District,5,130,0.038461538,24,0.208333333
201314,LA4,Affordable,All,1,Secondary,Mainstream,District,1,130,0.007692308,24,0.041666667
201314,LA4,Affordable,All,2,Early Years,Mainstream,District,42,318,0.132075472,106,0.396226415
201314,LA4,Affordable,All,2,Post-16,Mainstream,District,7,318,0.022012579,106,0.066037736
201314,LA4,Affordable,All,2,Primary,Mainstream,District,76,318,0.238993711,106,0.716981132
201314,LA4,Affordable,All,2,SP/Alternative,Special School,District,1,318,0.003144654,106,0.009433962
201314,LA4,Affordable,All,2,Secondary,Mainstream,District,11,318,0.034591195,106,0.103773585
201314,LA4,Affordable,All,3,Early Years,Mainstream,District,18,122,0.147540984,20,0.9
201314,LA4,Affordable,All,3,Post-16,Mainstream,District,32,122,0.262295082,20,1.6
201314,LA4,Affordable,All,3,Primary,Mainstream,District,88,122,0.721311475,20,4.4
201314,LA4,Affordable,All,3,SP/Alternative,Special School,District,5,122,0.040983607,20,0.25
201314,LA4,Affordable,All,3,Secondary,Mainstream,District,58,122,0.475409836,20,2.9
201314,LA4,Market,All,1,Early Years,Mainstream,District,1,103,0.009708738,10,0.1
201314,LA4,Market,All,1,Post-16,Mainstream,District,1,103,0.009708738,103,0.009708738
201314,LA4,Market,All,1,Primary,Mainstream,District,5,103,0.048543689,10,0.5
201314,LA4,Market,All,1,SP/Alternative,Special School,District,1,103,0.009708738,103,0.009708738
201314,LA4,Market,All,1,Secondary,Mainstream,District,0,103,0,103,0
201314,LA4,Market,All,2,Early Years,Mainstream,District,8,174,0.045977011,49,0.163265306
201314,LA4,Market,All,2,Post-16,Mainstream,District,0,174,0,174,0
201314,LA4,Market,All,2,Primary,Mainstream,District,9,174,0.051724138,49,0.183673469
201314,LA4,Market,All,2,SP/Alternative,Special School,District,1,174,0.005747126,174,0.005747126
201314,LA4,Market,All,2,Secondary,Mainstream,District,2,174,0.011494253,49,0.040816327
201314,LA4,Market,All,3,Early Years,Mainstream,District,15,125,0.12,66,0.227272727
201314,LA4,Market,All,3,Post-16,Mainstream,District,4,125,0.032,66,0.060606061
201314,LA4,Market,All,3,Primary,Mainstream,District,37,125,0.296,66,0.560606061
201314,LA4,Market,All,3,SP/Alternative,Special School,District,2,125,0.016,66,0.03030303
201314,LA4,Market,All,3,Secondary,Mainstream,District,13,125,0.104,66,0.196969697
201314,LA4,Market,All,4+,Early Years,Mainstream,District,2,31,0.064516129,9,0.222222222
201314,LA4,Market,All,4+,Post-16,Mainstream,District,1,31,0.032258065,9,0.111111111
201314,LA4,Market,All,4+,Primary,Mainstream,District,6,31,0.193548387,9,0.666666667
201314,LA4,Market,All,4+,SP/Alternative,Special School,District,0,31,0,9,0
201314,LA4,Market,All,4+,Secondary,Mainstream,District,3,31,0.096774194,9,0.333333333
201314,LA2,Affordable,All,1,Post-16,Mainstream,District,9,198,0.045454545,34,0.264705882
201314,LA2,Affordable,All,1,Primary,Mainstream,District,2,198,0.01010101,198,0.01010101
201314,LA2,Affordable,All,2,Early Years,Mainstream,District,192,1124,0.170818505,317,0.605678233
201314,LA2,Affordable,All,2,Post-16,Mainstream,District,63,1124,0.056049822,317,0.19873817
201314,LA2,Affordable,All,2,Primary,Mainstream,District,331,1124,0.294483986,317,1.044164038
201314,LA2,Affordable,All,2,SP/Alternative,Special School,District,7,1124,0.006227758,317,0.022082019
201314,LA2,Affordable,All,2,Secondary,Mainstream,District,81,1124,0.072064057,317,0.255520505
201314,LA2,Affordable,All,3,Early Years,Mainstream,District,106,430,0.246511628,142,0.746478873
201314,LA2,Affordable,All,3,Post-16,Mainstream,District,91,430,0.211627907,142,0.64084507
201314,LA2,Affordable,All,3,Primary,Mainstream,District,367,430,0.853488372,142,2.584507042
201314,LA2,Affordable,All,3,SP/Alternative,Special School,District,12,430,0.027906977,142,0.084507042
201314,LA2,Affordable,All,3,Secondary,Mainstream,District,223,430,0.518604651,142,1.570422535
201314,LA2,Market,All,1,Early Years,Mainstream,District,2,224,0.008928571,35,0.057142857
201314,LA2,Market,All,1,Post-16,Mainstream,District,8,224,0.035714286,35,0.228571429
201314,LA2,Market,All,1,Primary,Mainstream,District,3,224,0.013392857,35,0.085714286
201314,LA2,Market,All,1,SP/Alternative,Special School,District,0,224,0,224,0
201314,LA2,Market,All,1,Secondary,Mainstream,District,2,224,0.008928571,35,0.057142857
201314,LA2,Market,All,2,Early Years,Mainstream,District,86,1324,0.064954683,283,0.303886926
201314,LA2,Market,All,2,Post-16,Mainstream,District,37,1324,0.027945619,283,0.130742049
201314,LA2,Market,All,2,Primary,Mainstream,District,168,1324,0.126888218,283,0.593639576
201314,LA2,Market,All,2,SP/Alternative,Special School,District,4,1324,0.003021148,283,0.014134276
201314,LA2,Market,All,2,Secondary,Mainstream,District,54,1324,0.040785498,283,0.190812721
201314,LA2,Market,All,3,Early Years,Mainstream,District,225,2403,0.093632959,606,0.371287129
201314,LA2,Market,All,3,Post-16,Mainstream,District,147,2403,0.061173533,606,0.242574257
201314,LA2,Market,All,3,Primary,Mainstream,District,755,2403,0.314190595,606,1.245874587
201314,LA2,Market,All,3,SP/Alternative,Special School,District,9,2403,0.003745318,606,0.014851485
201314,LA2,Market,All,3,Secondary,Mainstream,District,343,2403,0.142738244,606,0.566006601
201314,LA2,Market,All,4+,Early Years,Mainstream,District,23,290,0.079310345,63,0.365079365
201314,LA2,Market,All,4+,Post-16,Mainstream,District,39,290,0.134482759,63,0.619047619
